action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1197262,28774871,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCCC3c3ccccc3Cl)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '9.31', 'le': '0.18', 'lle': '-1.17', 'sei': '4.48'}",CHEMBL5766318,,CHEMBL5766318,7.57,0,http://www.openphacts.org/units/Nanomolar,4590749,=,37,1,=,,IC50,nM,,27.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,27.0
,1197264,28774877,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '7.40', 'le': '0.14', 'lle': '-2.90', 'sei': '3.59'}",CHEMBL6043986,,CHEMBL6043986,6.06,0,http://www.openphacts.org/units/Nanomolar,4590750,=,37,1,=,,IC50,nM,,862.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,862.0
,1197265,28774880,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '10.00', 'le': '0.19', 'lle': '-0.77', 'sei': '4.85'}",CHEMBL6009632,,CHEMBL6009632,8.19,0,http://www.openphacts.org/units/Nanomolar,4590751,=,37,1,=,,IC50,nM,,6.5,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,6.5
,1197267,28774886,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '7.67', 'le': '0.15', 'lle': '-2.68', 'sei': '3.72'}",CHEMBL6009632,,CHEMBL6009632,6.28,0,http://www.openphacts.org/units/Nanomolar,4590751,=,37,1,=,,IC50,nM,,520.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,520.0
,1197268,28774889,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '10.25', 'le': '0.19', 'lle': '-0.56', 'sei': '4.98'}",CHEMBL6009632,,CHEMBL6009632,8.40,0,http://www.openphacts.org/units/Nanomolar,4590751,=,37,1,=,,IC50,nM,,4.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,4.0
,1197270,28774895,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '7.32', 'le': '0.14', 'lle': '-2.97', 'sei': '3.55'}",CHEMBL6043986,,CHEMBL6043986,5.99,0,http://www.openphacts.org/units/Nanomolar,4590750,=,37,1,=,,IC50,nM,,1016.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,1016.0
,1197271,28774898,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '9.67', 'le': '0.18', 'lle': '-1.04', 'sei': '4.69'}",CHEMBL6009632,,CHEMBL6009632,7.92,0,http://www.openphacts.org/units/Nanomolar,4590751,=,37,1,=,,IC50,nM,,12.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,12.0
,1197273,28774904,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3cccc(C4CC4)c3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '7.40', 'le': '0.14', 'lle': '-2.90', 'sei': '3.59'}",CHEMBL5869985,,CHEMBL5869985,6.06,0,http://www.openphacts.org/units/Nanomolar,4590752,=,37,1,=,,IC50,nM,,865.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,865.0
,1197274,28774907,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3cccc(C4CC4)c3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '10.25', 'le': '0.19', 'lle': '-0.56', 'sei': '4.98'}",CHEMBL6059159,,CHEMBL6059159,8.40,0,http://www.openphacts.org/units/Nanomolar,4590753,=,37,1,=,,IC50,nM,,4.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,4.0
,1197276,28774913,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3ccc(C4CC4)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '6.86', 'le': '0.13', 'lle': '-3.34', 'sei': '3.33'}",CHEMBL5830611,,CHEMBL5830611,5.62,0,http://www.openphacts.org/units/Nanomolar,4590754,=,37,1,=,,IC50,nM,,2418.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,2418.0
,1197277,28774916,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccc(C4CC4)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,,,CHEMBL5729271,,2022,"{'bei': '9.55', 'le': '0.18', 'lle': '-1.14', 'sei': '4.64'}",CHEMBL5924557,,CHEMBL5924557,7.82,0,http://www.openphacts.org/units/Nanomolar,4590755,=,37,1,=,,IC50,nM,,15.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,15.0
,1197279,28774922,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccccc1C1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,,CHEMBL5729271,,2022,"{'bei': '9.65', 'le': '0.18', 'lle': '-1.29', 'sei': '4.69'}",CHEMBL5881653,,CHEMBL5881653,7.92,0,http://www.openphacts.org/units/Nanomolar,4590756,=,37,1,=,,IC50,nM,,12.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,12.0
,1197280,28774925,[],CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",B,,,BAO_0000190,BAO_0000357,single protein format,C=C(C)c1ccccc1C1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,,CHEMBL5729271,,2022,"{'bei': '9.43', 'le': '0.18', 'lle': '-1.40', 'sei': '4.57'}",CHEMBL5995096,,CHEMBL5995096,7.72,0,http://www.openphacts.org/units/Nanomolar,4590757,=,37,1,=,,IC50,nM,,19.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,19.0
